Order_ID,Customer_ID,Order_Date,Product,Category,Revenue
101694,C002017,2025-01-17,Ashwagandha,Ayurvedic,1861
101695,C002017,2025-01-14,Joint Care Oil,Unani,624
101696,C002018,2025-01-21,Joint Care Oil,Unani,1405
101697,C002019,2025-01-20,Diabetes Care,Ayurvedic,2406
101698,C002020,2025-01-28,Joint Care Oil,Unani,2279
101699,C002021,2025-01-21,Immunity Booster,Ayurvedic,621
101700,C002022,2025-01-22,Diabetes Care,Ayurvedic,2127
101701,C002023,2025-01-18,Joint Care Oil,Unani,2230
101702,C002024,2025-01-13,Liver Syrup,Unani,2145
101703,C002026,2025-01-11,Liver Syrup,Unani,1065
101704,C002027,2025-01-17,Liver Syrup,Unani,858
101705,C002027,2025-01-19,Joint Care Oil,Unani,1278
101706,C002028,2025-01-01,Immunity Booster,Ayurvedic,1792
101707,C002028,2025-01-23,Liver Syrup,Unani,1160
101708,C002032,2025-01-08,Joint Care Oil,Unani,1070
101709,C002034,2025-01-07,Ashwagandha,Ayurvedic,618
101710,C002036,2025-01-15,Joint Care Oil,Unani,2458
101711,C002037,2025-01-15,Ashwagandha,Ayurvedic,2090
101712,C002038,2025-01-26,Diabetes Care,Ayurvedic,2253
101713,C002039,2025-01-08,Immunity Booster,Ayurvedic,395
101714,C002039,2025-01-25,Ashwagandha,Ayurvedic,1299
101715,C002040,2025-01-05,Immunity Booster,Ayurvedic,1414
101716,C002040,2025-01-24,Liver Syrup,Unani,1539
101717,C002043,2025-01-14,Joint Care Oil,Unani,1904
101718,C002044,2025-01-11,Immunity Booster,Ayurvedic,1495
101719,C002045,2025-01-09,Ashwagandha,Ayurvedic,2356
101720,C002045,2025-01-23,Ashwagandha,Ayurvedic,1932
101721,C002047,2025-01-07,Liver Syrup,Unani,1108
101722,C002048,2025-01-17,Liver Syrup,Unani,1817
101723,C002051,2025-01-05,Immunity Booster,Ayurvedic,2317
101724,C002053,2025-01-13,Ashwagandha,Ayurvedic,1153
101725,C002054,2025-01-21,Immunity Booster,Ayurvedic,392
101726,C002055,2025-01-08,Joint Care Oil,Unani,1368
101727,C002058,2025-01-12,Liver Syrup,Unani,1186
101728,C002059,2025-01-04,Joint Care Oil,Unani,638
101729,C002060,2025-01-27,Liver Syrup,Unani,2201
101730,C002060,2025-01-08,Ashwagandha,Ayurvedic,2248
101731,C002061,2025-01-15,Ashwagandha,Ayurvedic,2012
101732,C002062,2025-01-19,Joint Care Oil,Unani,726
101733,C002062,2025-01-12,Ashwagandha,Ayurvedic,1896
101734,C002063,2025-01-01,Ashwagandha,Ayurvedic,1223
101735,C002064,2025-01-17,Immunity Booster,Ayurvedic,322
101736,C002065,2025-01-07,Liver Syrup,Unani,801
101737,C002066,2025-01-18,Diabetes Care,Ayurvedic,1629
101738,C002067,2025-01-16,Immunity Booster,Ayurvedic,1324
101739,C002068,2025-01-18,Diabetes Care,Ayurvedic,1993
101740,C002069,2025-01-01,Immunity Booster,Ayurvedic,2246
101741,C002069,2025-01-26,Immunity Booster,Ayurvedic,1672
101742,C002070,2025-01-12,Liver Syrup,Unani,1122
101743,C002071,2025-01-17,Immunity Booster,Ayurvedic,1215
101744,C002073,2025-01-22,Immunity Booster,Ayurvedic,1729
101745,C002074,2025-01-18,Ashwagandha,Ayurvedic,1702
101746,C002075,2025-01-22,Diabetes Care,Ayurvedic,1426
101747,C002075,2025-01-19,Ashwagandha,Ayurvedic,479
101748,C002078,2025-01-17,Diabetes Care,Ayurvedic,822
101749,C002079,2025-01-07,Immunity Booster,Ayurvedic,1036
101750,C002080,2025-01-13,Diabetes Care,Ayurvedic,2430
101751,C002082,2025-01-10,Ashwagandha,Ayurvedic,465
101752,C002083,2025-01-01,Ashwagandha,Ayurvedic,1710
101753,C002083,2025-01-24,Diabetes Care,Ayurvedic,697
101754,C002084,2025-01-10,Joint Care Oil,Unani,661
101755,C002084,2025-01-18,Immunity Booster,Ayurvedic,1409
101756,C002086,2025-01-01,Immunity Booster,Ayurvedic,392
101757,C002088,2025-01-13,Diabetes Care,Ayurvedic,2330
101758,C002088,2025-01-01,Diabetes Care,Ayurvedic,1399
101759,C002089,2025-01-23,Joint Care Oil,Unani,1950
101760,C002090,2025-01-17,Diabetes Care,Ayurvedic,849
101761,C002091,2025-01-14,Immunity Booster,Ayurvedic,798
101762,C002091,2025-01-25,Immunity Booster,Ayurvedic,1840
101763,C002092,2025-01-02,Liver Syrup,Unani,880
101764,C002093,2025-01-28,Ashwagandha,Ayurvedic,1570
101765,C002093,2025-01-16,Immunity Booster,Ayurvedic,2094
101766,C002094,2025-01-06,Joint Care Oil,Unani,952
101767,C002095,2025-01-18,Ashwagandha,Ayurvedic,1610
101768,C002096,2025-01-01,Joint Care Oil,Unani,984
101769,C002097,2025-01-04,Joint Care Oil,Unani,1973
101770,C002098,2025-01-11,Diabetes Care,Ayurvedic,1348
101771,C002098,2025-01-17,Liver Syrup,Unani,421
101772,C002100,2025-01-06,Immunity Booster,Ayurvedic,526
101773,C002101,2025-01-21,Joint Care Oil,Unani,853
101774,C002102,2025-01-14,Diabetes Care,Ayurvedic,928
101775,C002103,2025-01-28,Joint Care Oil,Unani,838
101776,C002105,2025-01-12,Ashwagandha,Ayurvedic,1918
101777,C002106,2025-01-07,Diabetes Care,Ayurvedic,968
101778,C002107,2025-01-18,Diabetes Care,Ayurvedic,1729
101779,C002107,2025-01-18,Diabetes Care,Ayurvedic,1734
101780,C002109,2025-01-25,Immunity Booster,Ayurvedic,1385
101781,C002112,2025-01-13,Diabetes Care,Ayurvedic,1546
101782,C002114,2025-01-15,Ashwagandha,Ayurvedic,535
101783,C002115,2025-01-10,Ashwagandha,Ayurvedic,2253
101784,C002116,2025-01-16,Diabetes Care,Ayurvedic,1314
101785,C002117,2025-01-23,Diabetes Care,Ayurvedic,2108
101786,C002118,2025-01-13,Joint Care Oil,Unani,1628
101787,C002121,2025-01-12,Immunity Booster,Ayurvedic,1176
101788,C002122,2025-01-19,Diabetes Care,Ayurvedic,1351
101789,C002124,2025-01-17,Diabetes Care,Ayurvedic,544
101790,C002125,2025-01-25,Ashwagandha,Ayurvedic,1281
101791,C002126,2025-01-26,Diabetes Care,Ayurvedic,533
101792,C002128,2025-01-23,Immunity Booster,Ayurvedic,1108
101793,C002128,2025-01-28,Ashwagandha,Ayurvedic,307
101794,C002129,2025-01-08,Immunity Booster,Ayurvedic,820
101795,C002131,2025-01-23,Ashwagandha,Ayurvedic,799
101796,C002131,2025-01-14,Diabetes Care,Ayurvedic,315
101797,C002133,2025-01-10,Diabetes Care,Ayurvedic,782
101798,C002134,2025-01-18,Ashwagandha,Ayurvedic,1984
101799,C002136,2025-01-27,Diabetes Care,Ayurvedic,1701
101800,C002138,2025-01-24,Ashwagandha,Ayurvedic,487
101801,C002140,2025-01-24,Joint Care Oil,Unani,527
101802,C002141,2025-01-28,Joint Care Oil,Unani,915
101803,C002142,2025-01-19,Immunity Booster,Ayurvedic,804
101804,C002143,2025-01-15,Immunity Booster,Ayurvedic,2400
101805,C002144,2025-01-14,Liver Syrup,Unani,2394
101806,C002147,2025-01-08,Diabetes Care,Ayurvedic,1772
101807,C002148,2025-01-28,Liver Syrup,Unani,2143
101808,C002149,2025-01-21,Liver Syrup,Unani,1096
101809,C002151,2025-01-09,Immunity Booster,Ayurvedic,628
101810,C002151,2025-01-18,Immunity Booster,Ayurvedic,1414
101811,C002152,2025-01-27,Liver Syrup,Unani,404
101812,C002154,2025-01-22,Liver Syrup,Unani,2109
101813,C002155,2025-01-18,Ashwagandha,Ayurvedic,1483
101814,C002156,2025-01-10,Diabetes Care,Ayurvedic,1308
101815,C002157,2025-01-07,Ashwagandha,Ayurvedic,1248
101816,C002158,2025-01-26,Ashwagandha,Ayurvedic,946
101817,C002159,2025-01-01,Liver Syrup,Unani,948
101818,C002159,2025-01-27,Diabetes Care,Ayurvedic,1418
101819,C002160,2025-01-23,Liver Syrup,Unani,1609
101820,C002162,2025-01-11,Ashwagandha,Ayurvedic,2274
101821,C002163,2025-01-17,Joint Care Oil,Unani,367
101822,C002164,2025-01-09,Liver Syrup,Unani,1797
101823,C002165,2025-01-28,Ashwagandha,Ayurvedic,506
101824,C002166,2025-01-19,Diabetes Care,Ayurvedic,1482
101825,C002167,2025-01-13,Joint Care Oil,Unani,2034
101826,C002168,2025-01-13,Liver Syrup,Unani,1931
101827,C002169,2025-01-17,Diabetes Care,Ayurvedic,1574
101828,C002170,2025-01-01,Ashwagandha,Ayurvedic,600
101829,C002171,2025-01-08,Ashwagandha,Ayurvedic,2326
101830,C002172,2025-01-12,Liver Syrup,Unani,2194
101831,C002174,2025-01-18,Diabetes Care,Ayurvedic,1092
101832,C002176,2025-01-19,Liver Syrup,Unani,2019
101833,C002177,2025-01-17,Liver Syrup,Unani,1455
101834,C002179,2025-01-04,Diabetes Care,Ayurvedic,1400
101835,C002179,2025-01-14,Liver Syrup,Unani,501
101836,C002181,2025-01-17,Liver Syrup,Unani,1985
101837,C002182,2025-01-21,Liver Syrup,Unani,1076
101838,C002182,2025-01-04,Joint Care Oil,Unani,1546
101839,C002183,2025-01-01,Liver Syrup,Unani,1008
101840,C002184,2025-01-01,Liver Syrup,Unani,1438
101841,C002185,2025-01-06,Diabetes Care,Ayurvedic,2062
101842,C002187,2025-01-09,Joint Care Oil,Unani,2354
101843,C002189,2025-01-25,Ashwagandha,Ayurvedic,1057
101844,C002192,2025-01-14,Immunity Booster,Ayurvedic,2301
101845,C002194,2025-01-05,Ashwagandha,Ayurvedic,2344
101846,C002196,2025-01-25,Diabetes Care,Ayurvedic,2295
101847,C002197,2025-01-22,Liver Syrup,Unani,2433
101848,C002198,2025-01-14,Diabetes Care,Ayurvedic,1718
101849,C002198,2025-01-04,Ashwagandha,Ayurvedic,678
101850,C002200,2025-01-15,Diabetes Care,Ayurvedic,1524
101851,C002200,2025-01-09,Immunity Booster,Ayurvedic,1295
101852,C002202,2025-01-23,Joint Care Oil,Unani,1125
101853,C002203,2025-01-07,Immunity Booster,Ayurvedic,1336
101854,C002204,2025-01-12,Joint Care Oil,Unani,1813
101855,C002205,2025-01-15,Joint Care Oil,Unani,539
101856,C002206,2025-01-25,Ashwagandha,Ayurvedic,1117
101857,C002208,2025-01-25,Diabetes Care,Ayurvedic,1967
101858,C002209,2025-01-22,Ashwagandha,Ayurvedic,1871
101859,C002210,2025-01-23,Joint Care Oil,Unani,729
101860,C002212,2025-01-23,Liver Syrup,Unani,1024
101861,C002213,2025-01-10,Diabetes Care,Ayurvedic,1929
101862,C002213,2025-01-24,Ashwagandha,Ayurvedic,1632
101863,C002214,2025-01-13,Ashwagandha,Ayurvedic,1049
101864,C002215,2025-01-18,Joint Care Oil,Unani,955
101865,C002218,2025-01-10,Joint Care Oil,Unani,1147
101866,C002219,2025-01-19,Diabetes Care,Ayurvedic,1021
101867,C002220,2025-01-05,Ashwagandha,Ayurvedic,504
101868,C002222,2025-01-26,Diabetes Care,Ayurvedic,2086
101869,C002222,2025-01-22,Joint Care Oil,Unani,609
101870,C002223,2025-01-11,Ashwagandha,Ayurvedic,2292
101871,C002223,2025-01-09,Diabetes Care,Ayurvedic,549
101872,C002230,2025-01-13,Ashwagandha,Ayurvedic,376
101873,C002230,2025-01-17,Liver Syrup,Unani,1860
101874,C002231,2025-01-26,Ashwagandha,Ayurvedic,2416
101875,C002232,2025-01-12,Joint Care Oil,Unani,1457
101876,C002233,2025-01-28,Joint Care Oil,Unani,940
101877,C002236,2025-01-13,Immunity Booster,Ayurvedic,1952
101878,C002237,2025-01-05,Diabetes Care,Ayurvedic,999
101879,C002237,2025-01-15,Joint Care Oil,Unani,1083
101880,C002238,2025-01-09,Liver Syrup,Unani,1584
101881,C002239,2025-01-20,Joint Care Oil,Unani,1890
101882,C002240,2025-01-22,Immunity Booster,Ayurvedic,1823
101883,C002242,2025-01-05,Diabetes Care,Ayurvedic,910
101884,C002243,2025-01-06,Diabetes Care,Ayurvedic,907
101885,C002244,2025-01-10,Joint Care Oil,Unani,645
101886,C002245,2025-01-06,Liver Syrup,Unani,1193
101887,C002247,2025-01-19,Ashwagandha,Ayurvedic,1403
101888,C002248,2025-01-20,Immunity Booster,Ayurvedic,1686
101889,C002250,2025-01-02,Diabetes Care,Ayurvedic,954
101890,C002250,2025-01-01,Joint Care Oil,Unani,2238
101891,C002252,2025-01-08,Joint Care Oil,Unani,1667
101892,C002254,2025-01-28,Immunity Booster,Ayurvedic,1354
101893,C002255,2025-01-17,Immunity Booster,Ayurvedic,838
101894,C002255,2025-01-14,Diabetes Care,Ayurvedic,1121
101895,C002256,2025-01-17,Ashwagandha,Ayurvedic,2402
101896,C002257,2025-01-13,Ashwagandha,Ayurvedic,1631
101897,C002258,2025-01-17,Ashwagandha,Ayurvedic,2139
101898,C002260,2025-01-11,Immunity Booster,Ayurvedic,1024
101899,C002261,2025-01-23,Liver Syrup,Unani,2498
101900,C002262,2025-01-06,Liver Syrup,Unani,484
101901,C002266,2025-01-02,Joint Care Oil,Unani,672
101902,C002267,2025-01-11,Joint Care Oil,Unani,1906
101903,C002268,2025-01-22,Joint Care Oil,Unani,533
101904,C002269,2025-01-04,Diabetes Care,Ayurvedic,2401
101905,C002270,2025-01-01,Diabetes Care,Ayurvedic,1258
101906,C002270,2025-01-02,Ashwagandha,Ayurvedic,1455
101907,C002271,2025-01-15,Ashwagandha,Ayurvedic,1346
101908,C002272,2025-01-01,Liver Syrup,Unani,1442
101909,C002273,2025-01-17,Immunity Booster,Ayurvedic,1295
101910,C002275,2025-01-18,Diabetes Care,Ayurvedic,2231
101911,C002275,2025-01-26,Ashwagandha,Ayurvedic,450
101912,C002277,2025-01-06,Immunity Booster,Ayurvedic,2172
101913,C002278,2025-01-11,Joint Care Oil,Unani,1828
101914,C002281,2025-01-07,Diabetes Care,Ayurvedic,1634
101915,C002282,2025-01-08,Liver Syrup,Unani,876
101916,C002284,2025-01-27,Ashwagandha,Ayurvedic,2341
101917,C002285,2025-01-10,Liver Syrup,Unani,449
101918,C002286,2025-01-27,Diabetes Care,Ayurvedic,2459
101919,C002287,2025-01-17,Diabetes Care,Ayurvedic,686
101920,C002287,2025-01-01,Diabetes Care,Ayurvedic,2344
101921,C002290,2025-01-03,Ashwagandha,Ayurvedic,2215
101922,C002291,2025-01-18,Immunity Booster,Ayurvedic,2197
101923,C002294,2025-01-19,Immunity Booster,Ayurvedic,1197
101924,C002295,2025-01-11,Joint Care Oil,Unani,1814
101925,C002298,2025-01-16,Diabetes Care,Ayurvedic,1465
101926,C002298,2025-01-14,Liver Syrup,Unani,1770
101927,C002299,2025-01-01,Liver Syrup,Unani,2428
101928,C002300,2025-01-15,Diabetes Care,Ayurvedic,534
101929,C002300,2025-01-14,Ashwagandha,Ayurvedic,2422
101930,C002302,2025-01-07,Immunity Booster,Ayurvedic,1860
101931,C002305,2025-01-20,Joint Care Oil,Unani,1029
101932,C002306,2025-01-01,Liver Syrup,Unani,2270
101933,C002306,2025-01-06,Ashwagandha,Ayurvedic,1785
101934,C002308,2025-01-28,Ashwagandha,Ayurvedic,635
101935,C002310,2025-01-09,Immunity Booster,Ayurvedic,594
101936,C002310,2025-01-17,Liver Syrup,Unani,1744
101937,C002312,2025-01-11,Diabetes Care,Ayurvedic,2411
101938,C002313,2025-01-01,Liver Syrup,Unani,1178
101939,C002315,2025-01-23,Ashwagandha,Ayurvedic,2214
101940,C002318,2025-01-27,Ashwagandha,Ayurvedic,984
101941,C002318,2025-01-06,Joint Care Oil,Unani,553
101942,C002323,2025-01-09,Liver Syrup,Unani,2210
101943,C002324,2025-01-21,Immunity Booster,Ayurvedic,1791
101944,C002325,2025-01-12,Liver Syrup,Unani,2118
101945,C002326,2025-01-22,Immunity Booster,Ayurvedic,435
101946,C002327,2025-01-11,Ashwagandha,Ayurvedic,2206
101947,C002330,2025-01-14,Liver Syrup,Unani,1930
101948,C002330,2025-01-23,Diabetes Care,Ayurvedic,1806
101949,C002331,2025-01-21,Joint Care Oil,Unani,1440
101950,C002333,2025-01-01,Ashwagandha,Ayurvedic,2188
101951,C002334,2025-01-03,Diabetes Care,Ayurvedic,1908
101952,C002334,2025-01-11,Immunity Booster,Ayurvedic,2321
101953,C002336,2025-01-06,Joint Care Oil,Unani,372
101954,C002336,2025-01-24,Immunity Booster,Ayurvedic,1847
101955,C002337,2025-01-27,Liver Syrup,Unani,2279
101956,C002338,2025-01-11,Immunity Booster,Ayurvedic,1621
101957,C002339,2025-01-16,Liver Syrup,Unani,1772
101958,C002340,2025-01-22,Immunity Booster,Ayurvedic,1298
101959,C002343,2025-01-17,Immunity Booster,Ayurvedic,981
101960,C002344,2025-01-27,Liver Syrup,Unani,402
101961,C002345,2025-01-27,Diabetes Care,Ayurvedic,479
101962,C002345,2025-01-16,Joint Care Oil,Unani,2028
101963,C002347,2025-01-23,Immunity Booster,Ayurvedic,485
101964,C002349,2025-01-09,Ashwagandha,Ayurvedic,915
101965,C002349,2025-01-28,Diabetes Care,Ayurvedic,672
101966,C002351,2025-01-21,Joint Care Oil,Unani,509
101967,C002352,2025-01-06,Liver Syrup,Unani,2114
101968,C002353,2025-01-16,Ashwagandha,Ayurvedic,1375
101969,C002353,2025-01-26,Diabetes Care,Ayurvedic,1733
101970,C002355,2025-01-14,Diabetes Care,Ayurvedic,2149
101971,C002356,2025-01-21,Ashwagandha,Ayurvedic,2156
101972,C002357,2025-01-19,Joint Care Oil,Unani,568
101973,C002357,2025-01-03,Liver Syrup,Unani,712
101974,C002359,2025-01-17,Immunity Booster,Ayurvedic,2171
101975,C002359,2025-01-18,Liver Syrup,Unani,2439
101976,C002360,2025-01-25,Immunity Booster,Ayurvedic,1618
101977,C002361,2025-01-05,Liver Syrup,Unani,1355
101978,C002363,2025-01-15,Ashwagandha,Ayurvedic,328
101979,C002364,2025-01-18,Immunity Booster,Ayurvedic,2358
101980,C002365,2025-01-08,Ashwagandha,Ayurvedic,1204
101981,C002367,2025-01-01,Immunity Booster,Ayurvedic,1161
101982,C002369,2025-01-06,Joint Care Oil,Unani,598
101983,C002370,2025-01-18,Liver Syrup,Unani,1131
101984,C002370,2025-01-26,Ashwagandha,Ayurvedic,769
101985,C002371,2025-01-18,Diabetes Care,Ayurvedic,742
101986,C002372,2025-01-13,Immunity Booster,Ayurvedic,1648
101987,C002372,2025-01-21,Immunity Booster,Ayurvedic,558
101988,C002374,2025-01-21,Joint Care Oil,Unani,2267
101989,C002377,2025-01-04,Immunity Booster,Ayurvedic,430
101990,C002377,2025-01-18,Diabetes Care,Ayurvedic,1915
101991,C002378,2025-01-07,Ashwagandha,Ayurvedic,1925
101992,C002379,2025-01-13,Diabetes Care,Ayurvedic,2469
101993,C002380,2025-01-23,Immunity Booster,Ayurvedic,1611
101994,C002383,2025-01-15,Joint Care Oil,Unani,617
101995,C002386,2025-01-19,Immunity Booster,Ayurvedic,927
101996,C002387,2025-01-28,Diabetes Care,Ayurvedic,793
101997,C002388,2025-01-08,Immunity Booster,Ayurvedic,1206
101998,C002389,2025-01-27,Liver Syrup,Unani,1039
101999,C002390,2025-01-16,Joint Care Oil,Unani,1798
102000,C002391,2025-01-10,Ashwagandha,Ayurvedic,1566
102001,C002392,2025-01-25,Diabetes Care,Ayurvedic,2326
102002,C002394,2025-01-20,Liver Syrup,Unani,1366
102003,C002395,2025-01-19,Immunity Booster,Ayurvedic,2184
102004,C002397,2025-01-03,Ashwagandha,Ayurvedic,1337
102005,C002399,2025-01-07,Ashwagandha,Ayurvedic,1392
102006,C002400,2025-01-15,Diabetes Care,Ayurvedic,2022
102007,C002400,2025-01-08,Joint Care Oil,Unani,1070
102008,C002402,2025-01-14,Immunity Booster,Ayurvedic,1229
102009,C002404,2025-01-16,Immunity Booster,Ayurvedic,725
102010,C002405,2025-01-02,Immunity Booster,Ayurvedic,1276
102011,C002406,2025-01-24,Liver Syrup,Unani,700
102012,C002407,2025-01-10,Diabetes Care,Ayurvedic,395
102013,C002407,2025-01-28,Diabetes Care,Ayurvedic,2467
102014,C002408,2025-01-20,Ashwagandha,Ayurvedic,1942
102015,C002409,2025-01-11,Diabetes Care,Ayurvedic,621
102016,C002410,2025-01-06,Immunity Booster,Ayurvedic,861
102017,C002411,2025-01-24,Immunity Booster,Ayurvedic,2356
102018,C002412,2025-01-19,Ashwagandha,Ayurvedic,2080
102019,C002413,2025-01-12,Immunity Booster,Ayurvedic,1990
102020,C002415,2025-01-07,Diabetes Care,Ayurvedic,389
102021,C002416,2025-01-02,Immunity Booster,Ayurvedic,1698
102022,C002417,2025-01-02,Joint Care Oil,Unani,354
102023,C002417,2025-01-15,Ashwagandha,Ayurvedic,1619
102024,C002418,2025-01-23,Ashwagandha,Ayurvedic,2033
102025,C002419,2025-01-23,Liver Syrup,Unani,835
102026,C002420,2025-01-09,Ashwagandha,Ayurvedic,1855
102027,C002422,2025-01-18,Ashwagandha,Ayurvedic,481
102028,C002424,2025-01-13,Joint Care Oil,Unani,1695
102029,C002424,2025-01-08,Joint Care Oil,Unani,1518
102030,C002426,2025-01-15,Joint Care Oil,Unani,1829
102031,C002426,2025-01-21,Joint Care Oil,Unani,386
102032,C002428,2025-01-22,Diabetes Care,Ayurvedic,2383
102033,C002429,2025-01-24,Diabetes Care,Ayurvedic,1200
102034,C002430,2025-01-11,Liver Syrup,Unani,1710
102035,C002433,2025-01-05,Ashwagandha,Ayurvedic,2152
102036,C002433,2025-01-24,Liver Syrup,Unani,468
102037,C002434,2025-01-17,Immunity Booster,Ayurvedic,1240
102038,C002436,2025-01-20,Joint Care Oil,Unani,1440
102039,C002438,2025-01-20,Diabetes Care,Ayurvedic,448
102040,C002439,2025-01-24,Liver Syrup,Unani,1720
102041,C002442,2025-01-21,Ashwagandha,Ayurvedic,862
102042,C002444,2025-01-24,Liver Syrup,Unani,1590
102043,C002445,2025-01-24,Diabetes Care,Ayurvedic,655
102044,C002445,2025-01-06,Liver Syrup,Unani,1487
102045,C002446,2025-01-01,Ashwagandha,Ayurvedic,2207
102046,C002448,2025-01-16,Liver Syrup,Unani,2264
102047,C002450,2025-01-13,Diabetes Care,Ayurvedic,1459
102048,C002451,2025-01-11,Immunity Booster,Ayurvedic,696
102049,C002451,2025-01-04,Immunity Booster,Ayurvedic,2391
102050,C002452,2025-01-27,Immunity Booster,Ayurvedic,1739
102051,C002453,2025-01-03,Liver Syrup,Unani,2351
102052,C002454,2025-01-20,Immunity Booster,Ayurvedic,1193
102053,C002455,2025-01-25,Ashwagandha,Ayurvedic,1048
102054,C002457,2025-01-03,Diabetes Care,Ayurvedic,2105
102055,C002458,2025-01-13,Liver Syrup,Unani,1063
102056,C002459,2025-01-27,Ashwagandha,Ayurvedic,1807
102057,C002460,2025-01-01,Diabetes Care,Ayurvedic,415
102058,C002460,2025-01-18,Liver Syrup,Unani,1627
102059,C002462,2025-01-01,Diabetes Care,Ayurvedic,457
102060,C002463,2025-01-05,Liver Syrup,Unani,1197
102061,C002463,2025-01-26,Immunity Booster,Ayurvedic,711
102062,C002464,2025-01-07,Ashwagandha,Ayurvedic,830
102063,C002464,2025-01-09,Immunity Booster,Ayurvedic,2061
102064,C002465,2025-01-13,Joint Care Oil,Unani,2322
102065,C002468,2025-01-28,Liver Syrup,Unani,2190
102066,C002470,2025-01-12,Joint Care Oil,Unani,621
102067,C002471,2025-01-21,Joint Care Oil,Unani,904
102068,C002473,2025-01-05,Liver Syrup,Unani,1733
102069,C002474,2025-01-25,Liver Syrup,Unani,375
102070,C002475,2025-01-22,Diabetes Care,Ayurvedic,1748
102071,C002476,2025-01-26,Ashwagandha,Ayurvedic,792
102072,C002479,2025-01-24,Liver Syrup,Unani,1041
102073,C002483,2025-01-08,Liver Syrup,Unani,1693
102074,C002484,2025-01-05,Liver Syrup,Unani,1849
102075,C002485,2025-01-01,Liver Syrup,Unani,2370
102076,C002486,2025-01-18,Immunity Booster,Ayurvedic,1627
102077,C002486,2025-01-24,Liver Syrup,Unani,730
102078,C002487,2025-01-15,Immunity Booster,Ayurvedic,1244
102079,C002488,2025-01-13,Joint Care Oil,Unani,1943
102080,C002488,2025-01-04,Immunity Booster,Ayurvedic,1027
