Order_ID,Customer_ID,Order_Date,Product,Category,Revenue,First_Purchase_Date,Cohort_Month,txn_month_str,cohort_month_str,Month_Offset,Is_NTB
104237,C000053,2/4/2025,Joint Care Oil,Unani,2004,2/4/2025,2/1/2025,2025-02,2025-02,0,1
104238,C000056,2/25/2025,Immunity Booster,Ayurvedic,693,2/14/2025,2/1/2025,2025-02,2025-02,0,1
104239,C000056,2/14/2025,Ashwagandha,Ayurvedic,1503,2/14/2025,2/1/2025,2025-02,2025-02,0,1
104240,C000057,2/27/2025,Diabetes Care,Ayurvedic,1593,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104241,C000059,2/5/2025,Diabetes Care,Ayurvedic,2223,2/5/2025,2/1/2025,2025-02,2025-02,0,1
104242,C000060,2/11/2025,Joint Care Oil,Unani,2500,2/11/2025,2/1/2025,2025-02,2025-02,0,1
104243,C000062,2/3/2025,Immunity Booster,Ayurvedic,1388,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104244,C000063,2/4/2025,Immunity Booster,Ayurvedic,580,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104245,C000065,2/14/2025,Ashwagandha,Ayurvedic,2183,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104246,C000065,2/14/2025,Joint Care Oil,Unani,2056,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104247,C000068,2/2/2025,Diabetes Care,Ayurvedic,605,2/2/2025,2/1/2025,2025-02,2025-02,0,1
104248,C000069,2/4/2025,Joint Care Oil,Unani,1516,2/4/2025,2/1/2025,2025-02,2025-02,0,1
104249,C000072,2/21/2025,Liver Syrup,Unani,1517,2/21/2025,2/1/2025,2025-02,2025-02,0,1
104250,C000073,2/26/2025,Immunity Booster,Ayurvedic,984,1/10/2025,1/1/2025,2025-02,2025-01,1,0
104251,C000077,2/22/2025,Immunity Booster,Ayurvedic,1390,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104252,C000080,2/4/2025,Immunity Booster,Ayurvedic,2180,1/7/2025,1/1/2025,2025-02,2025-01,1,0
104253,C000080,2/19/2025,Immunity Booster,Ayurvedic,2186,1/7/2025,1/1/2025,2025-02,2025-01,1,0
104254,C000083,2/19/2025,Liver Syrup,Unani,1129,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104255,C000083,2/8/2025,Joint Care Oil,Unani,1505,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104256,C000085,2/17/2025,Diabetes Care,Ayurvedic,2330,1/27/2025,1/1/2025,2025-02,2025-01,1,0
104257,C000086,2/18/2025,Liver Syrup,Unani,922,2/18/2025,2/1/2025,2025-02,2025-02,0,1
104258,C000087,2/18/2025,Joint Care Oil,Unani,1407,2/18/2025,2/1/2025,2025-02,2025-02,0,1
104259,C000089,2/6/2025,Immunity Booster,Ayurvedic,511,1/27/2025,1/1/2025,2025-02,2025-01,1,0
104260,C000092,2/14/2025,Liver Syrup,Unani,497,1/27/2025,1/1/2025,2025-02,2025-01,1,0
104261,C000093,2/15/2025,Diabetes Care,Ayurvedic,709,2/15/2025,2/1/2025,2025-02,2025-02,0,1
104262,C000094,2/1/2025,Ashwagandha,Ayurvedic,1037,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104263,C000094,2/11/2025,Immunity Booster,Ayurvedic,1430,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104264,C000095,2/7/2025,Joint Care Oil,Unani,1784,2/7/2025,2/1/2025,2025-02,2025-02,0,1
104265,C000097,2/8/2025,Ashwagandha,Ayurvedic,2166,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104266,C000097,2/8/2025,Immunity Booster,Ayurvedic,2392,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104267,C000098,2/2/2025,Ashwagandha,Ayurvedic,1833,1/25/2025,1/1/2025,2025-02,2025-01,1,0
104268,C000098,2/2/2025,Liver Syrup,Unani,2016,1/25/2025,1/1/2025,2025-02,2025-01,1,0
104269,C000099,1/31/2025,Ashwagandha,Ayurvedic,2487,1/21/2025,1/1/2025,2025-01,2025-01,0,1
104270,C000099,2/20/2025,Liver Syrup,Unani,2238,1/21/2025,1/1/2025,2025-02,2025-01,1,0
104271,C000101,2/14/2025,Diabetes Care,Ayurvedic,1192,2/14/2025,2/1/2025,2025-02,2025-02,0,1
104272,C000102,2/12/2025,Joint Care Oil,Unani,1681,1/16/2025,1/1/2025,2025-02,2025-01,1,0
104273,C000103,2/9/2025,Immunity Booster,Ayurvedic,430,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104274,C000105,2/4/2025,Ashwagandha,Ayurvedic,378,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104275,C000106,2/10/2025,Diabetes Care,Ayurvedic,1430,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104276,C000107,2/19/2025,Ashwagandha,Ayurvedic,1610,2/19/2025,2/1/2025,2025-02,2025-02,0,1
104277,C000108,2/25/2025,Liver Syrup,Unani,1125,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104278,C000109,2/11/2025,Immunity Booster,Ayurvedic,575,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104279,C000110,2/10/2025,Immunity Booster,Ayurvedic,334,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104280,C000110,2/6/2025,Ashwagandha,Ayurvedic,539,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104281,C000111,2/23/2025,Immunity Booster,Ayurvedic,984,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104282,C000112,2/9/2025,Immunity Booster,Ayurvedic,566,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104283,C000113,2/6/2025,Joint Care Oil,Unani,1718,2/6/2025,2/1/2025,2025-02,2025-02,0,1
104284,C000114,2/25/2025,Liver Syrup,Unani,1709,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104285,C000115,2/21/2025,Immunity Booster,Ayurvedic,566,1/10/2025,1/1/2025,2025-02,2025-01,1,0
104286,C000116,2/27/2025,Ashwagandha,Ayurvedic,1937,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104287,C000117,2/8/2025,Joint Care Oil,Unani,850,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104288,C000118,2/22/2025,Joint Care Oil,Unani,1410,2/22/2025,2/1/2025,2025-02,2025-02,0,1
104289,C000118,2/22/2025,Diabetes Care,Ayurvedic,1140,2/22/2025,2/1/2025,2025-02,2025-02,0,1
104290,C000120,2/1/2025,Ashwagandha,Ayurvedic,2142,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104291,C000120,2/10/2025,Diabetes Care,Ayurvedic,542,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104292,C000122,2/18/2025,Ashwagandha,Ayurvedic,912,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104293,C000123,2/26/2025,Diabetes Care,Ayurvedic,788,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104294,C000124,2/14/2025,Joint Care Oil,Unani,872,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104295,C000127,2/5/2025,Ashwagandha,Ayurvedic,1889,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104296,C000127,2/4/2025,Immunity Booster,Ayurvedic,1526,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104297,C000129,2/17/2025,Liver Syrup,Unani,1309,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104298,C000129,2/4/2025,Ashwagandha,Ayurvedic,837,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104299,C000131,2/1/2025,Diabetes Care,Ayurvedic,584,1/27/2025,1/1/2025,2025-02,2025-01,1,0
104300,C000133,2/1/2025,Joint Care Oil,Unani,1679,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104301,C000134,2/4/2025,Diabetes Care,Ayurvedic,700,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104302,C000135,2/14/2025,Ashwagandha,Ayurvedic,1669,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104303,C000136,2/11/2025,Diabetes Care,Ayurvedic,1040,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104304,C000138,2/17/2025,Immunity Booster,Ayurvedic,1502,1/24/2025,1/1/2025,2025-02,2025-01,1,0
104305,C000139,2/20/2025,Liver Syrup,Unani,2247,2/20/2025,2/1/2025,2025-02,2025-02,0,1
104306,C000140,2/25/2025,Diabetes Care,Ayurvedic,1590,1/21/2025,1/1/2025,2025-02,2025-01,1,0
104307,C000141,2/7/2025,Joint Care Oil,Unani,828,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104308,C000142,2/10/2025,Ashwagandha,Ayurvedic,2431,2/10/2025,2/1/2025,2025-02,2025-02,0,1
104309,C000143,2/24/2025,Diabetes Care,Ayurvedic,1161,2/13/2025,2/1/2025,2025-02,2025-02,0,1
104310,C000143,2/13/2025,Immunity Booster,Ayurvedic,748,2/13/2025,2/1/2025,2025-02,2025-02,0,1
104311,C000145,2/5/2025,Ashwagandha,Ayurvedic,2193,1/16/2025,1/1/2025,2025-02,2025-01,1,0
104312,C000146,2/10/2025,Joint Care Oil,Unani,1206,1/22/2025,1/1/2025,2025-02,2025-01,1,0
104313,C000147,2/8/2025,Liver Syrup,Unani,500,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104314,C000148,2/12/2025,Joint Care Oil,Unani,927,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104315,C000148,2/8/2025,Joint Care Oil,Unani,454,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104316,C000149,2/23/2025,Ashwagandha,Ayurvedic,2051,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104317,C000151,2/21/2025,Joint Care Oil,Unani,1350,1/24/2025,1/1/2025,2025-02,2025-01,1,0
104318,C000153,2/25/2025,Ashwagandha,Ayurvedic,2147,1/19/2025,1/1/2025,2025-02,2025-01,1,0
104319,C000154,2/26/2025,Liver Syrup,Unani,2335,1/15/2025,1/1/2025,2025-02,2025-01,1,0
104320,C000156,2/7/2025,Liver Syrup,Unani,1042,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104321,C000157,2/9/2025,Ashwagandha,Ayurvedic,1572,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104322,C000159,2/18/2025,Immunity Booster,Ayurvedic,542,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104323,C000160,2/14/2025,Immunity Booster,Ayurvedic,1667,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104324,C000161,2/11/2025,Immunity Booster,Ayurvedic,1338,1/13/2025,1/1/2025,2025-02,2025-01,1,0
104325,C000162,2/11/2025,Liver Syrup,Unani,2246,2/11/2025,2/1/2025,2025-02,2025-02,0,1
104326,C000163,2/17/2025,Ashwagandha,Ayurvedic,2466,1/20/2025,1/1/2025,2025-02,2025-01,1,0
104327,C000163,2/7/2025,Diabetes Care,Ayurvedic,2011,1/20/2025,1/1/2025,2025-02,2025-01,1,0
104328,C000164,2/5/2025,Liver Syrup,Unani,691,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104329,C000166,2/18/2025,Joint Care Oil,Unani,738,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104330,C000167,2/14/2025,Diabetes Care,Ayurvedic,2417,1/28/2025,1/1/2025,2025-02,2025-01,1,0
104331,C000168,2/20/2025,Ashwagandha,Ayurvedic,1722,2/20/2025,2/1/2025,2025-02,2025-02,0,1
104332,C000170,2/18/2025,Diabetes Care,Ayurvedic,874,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104333,C000171,2/14/2025,Immunity Booster,Ayurvedic,1693,2/1/2025,2/1/2025,2025-02,2025-02,0,1
104334,C000171,2/1/2025,Joint Care Oil,Unani,2326,2/1/2025,2/1/2025,2025-02,2025-02,0,1
104335,C000173,2/25/2025,Joint Care Oil,Unani,2345,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104336,C000173,2/6/2025,Liver Syrup,Unani,2478,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104337,C000175,2/5/2025,Diabetes Care,Ayurvedic,479,1/24/2025,1/1/2025,2025-02,2025-01,1,0
104338,C000176,2/17/2025,Diabetes Care,Ayurvedic,2304,2/17/2025,2/1/2025,2025-02,2025-02,0,1
104339,C000179,2/24/2025,Liver Syrup,Unani,809,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104340,C000180,2/11/2025,Joint Care Oil,Unani,1727,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104341,C000180,2/12/2025,Diabetes Care,Ayurvedic,1951,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104342,C000181,2/9/2025,Ashwagandha,Ayurvedic,1639,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104343,C000182,2/11/2025,Joint Care Oil,Unani,576,2/6/2025,2/1/2025,2025-02,2025-02,0,1
104344,C000182,2/6/2025,Liver Syrup,Unani,1834,2/6/2025,2/1/2025,2025-02,2025-02,0,1
104345,C000184,2/13/2025,Ashwagandha,Ayurvedic,1034,2/13/2025,2/1/2025,2025-02,2025-02,0,1
104346,C000186,2/5/2025,Diabetes Care,Ayurvedic,1455,2/5/2025,2/1/2025,2025-02,2025-02,0,1
104347,C000187,2/14/2025,Liver Syrup,Unani,478,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104348,C000188,2/25/2025,Diabetes Care,Ayurvedic,389,2/25/2025,2/1/2025,2025-02,2025-02,0,1
104349,C000191,1/31/2025,Liver Syrup,Unani,1426,1/20/2025,1/1/2025,2025-01,2025-01,0,1
104350,C000192,2/3/2025,Joint Care Oil,Unani,2006,1/8/2025,1/1/2025,2025-02,2025-01,1,0
104351,C000193,2/17/2025,Immunity Booster,Ayurvedic,2475,1/25/2025,1/1/2025,2025-02,2025-01,1,0
104352,C000196,2/22/2025,Joint Care Oil,Unani,2033,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104353,C000196,2/13/2025,Ashwagandha,Ayurvedic,1623,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104354,C000197,2/27/2025,Liver Syrup,Unani,1255,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104355,C000199,2/12/2025,Immunity Booster,Ayurvedic,1864,1/24/2025,1/1/2025,2025-02,2025-01,1,0
104356,C000200,2/5/2025,Diabetes Care,Ayurvedic,2338,2/5/2025,2/1/2025,2025-02,2025-02,0,1
104357,C000201,2/9/2025,Immunity Booster,Ayurvedic,721,1/26/2025,1/1/2025,2025-02,2025-01,1,0
104358,C000202,2/26/2025,Immunity Booster,Ayurvedic,788,2/26/2025,2/1/2025,2025-02,2025-02,0,1
104359,C000204,2/12/2025,Liver Syrup,Unani,2453,2/12/2025,2/1/2025,2025-02,2025-02,0,1
104360,C000204,2/16/2025,Diabetes Care,Ayurvedic,486,2/12/2025,2/1/2025,2025-02,2025-02,0,1
104361,C000205,2/6/2025,Joint Care Oil,Unani,2134,1/8/2025,1/1/2025,2025-02,2025-01,1,0
104362,C000205,2/21/2025,Diabetes Care,Ayurvedic,620,1/8/2025,1/1/2025,2025-02,2025-01,1,0
104363,C000206,2/17/2025,Diabetes Care,Ayurvedic,2409,1/9/2025,1/1/2025,2025-02,2025-01,1,0
104364,C000207,2/18/2025,Ashwagandha,Ayurvedic,649,1/7/2025,1/1/2025,2025-02,2025-01,1,0
104365,C000208,2/8/2025,Immunity Booster,Ayurvedic,539,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104366,C000209,2/11/2025,Diabetes Care,Ayurvedic,354,1/13/2025,1/1/2025,2025-02,2025-01,1,0
104367,C000210,2/4/2025,Ashwagandha,Ayurvedic,491,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104368,C000211,2/10/2025,Ashwagandha,Ayurvedic,381,1/13/2025,1/1/2025,2025-02,2025-01,1,0
104369,C000213,2/13/2025,Liver Syrup,Unani,1378,1/28/2025,1/1/2025,2025-02,2025-01,1,0
104370,C000214,2/25/2025,Joint Care Oil,Unani,2049,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104371,C000216,2/5/2025,Diabetes Care,Ayurvedic,1118,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104372,C000216,2/2/2025,Liver Syrup,Unani,1876,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104373,C000217,2/23/2025,Diabetes Care,Ayurvedic,1441,2/23/2025,2/1/2025,2025-02,2025-02,0,1
104374,C000219,2/1/2025,Liver Syrup,Unani,435,2/1/2025,2/1/2025,2025-02,2025-02,0,1
104375,C000220,2/16/2025,Immunity Booster,Ayurvedic,1709,1/10/2025,1/1/2025,2025-02,2025-01,1,0
104376,C000222,1/31/2025,Diabetes Care,Ayurvedic,563,1/13/2025,1/1/2025,2025-01,2025-01,0,1
104377,C000224,2/6/2025,Joint Care Oil,Unani,2472,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104378,C000224,2/12/2025,Liver Syrup,Unani,1028,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104379,C000225,2/17/2025,Joint Care Oil,Unani,1229,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104380,C000226,2/8/2025,Immunity Booster,Ayurvedic,2322,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104381,C000227,2/9/2025,Diabetes Care,Ayurvedic,2465,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104382,C000228,2/5/2025,Joint Care Oil,Unani,2454,2/5/2025,2/1/2025,2025-02,2025-02,0,1
104383,C000229,2/18/2025,Immunity Booster,Ayurvedic,1134,2/18/2025,2/1/2025,2025-02,2025-02,0,1
104384,C000231,2/13/2025,Liver Syrup,Unani,1275,1/20/2025,1/1/2025,2025-02,2025-01,1,0
104385,C000232,2/8/2025,Ashwagandha,Ayurvedic,1110,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104386,C000233,2/26/2025,Joint Care Oil,Unani,1560,1/20/2025,1/1/2025,2025-02,2025-01,1,0
104387,C000234,2/15/2025,Ashwagandha,Ayurvedic,1638,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104388,C000236,2/10/2025,Joint Care Oil,Unani,1771,2/10/2025,2/1/2025,2025-02,2025-02,0,1
104389,C000236,2/11/2025,Ashwagandha,Ayurvedic,514,2/10/2025,2/1/2025,2025-02,2025-02,0,1
104390,C000237,2/10/2025,Joint Care Oil,Unani,549,2/10/2025,2/1/2025,2025-02,2025-02,0,1
104391,C000239,2/11/2025,Joint Care Oil,Unani,622,1/22/2025,1/1/2025,2025-02,2025-01,1,0
104392,C000240,2/18/2025,Immunity Booster,Ayurvedic,1306,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104393,C000240,2/8/2025,Diabetes Care,Ayurvedic,926,2/8/2025,2/1/2025,2025-02,2025-02,0,1
104394,C000241,2/12/2025,Liver Syrup,Unani,806,1/20/2025,1/1/2025,2025-02,2025-01,1,0
104395,C000242,2/2/2025,Immunity Booster,Ayurvedic,2098,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104396,C000244,2/6/2025,Ashwagandha,Ayurvedic,1761,1/16/2025,1/1/2025,2025-02,2025-01,1,0
104397,C000245,1/31/2025,Joint Care Oil,Unani,451,1/31/2025,1/1/2025,2025-01,2025-01,0,1
104398,C000246,2/15/2025,Diabetes Care,Ayurvedic,2451,1/26/2025,1/1/2025,2025-02,2025-01,1,0
104399,C000250,2/8/2025,Liver Syrup,Unani,1349,1/19/2025,1/1/2025,2025-02,2025-01,1,0
104400,C000250,2/8/2025,Diabetes Care,Ayurvedic,315,1/19/2025,1/1/2025,2025-02,2025-01,1,0
104401,C000253,2/16/2025,Liver Syrup,Unani,1615,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104402,C000256,2/24/2025,Ashwagandha,Ayurvedic,1765,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104403,C000256,2/4/2025,Diabetes Care,Ayurvedic,816,1/2/2025,1/1/2025,2025-02,2025-01,1,0
104404,C000257,2/20/2025,Joint Care Oil,Unani,1873,2/20/2025,2/1/2025,2025-02,2025-02,0,1
104405,C000259,2/3/2025,Liver Syrup,Unani,950,1/15/2025,1/1/2025,2025-02,2025-01,1,0
104406,C000259,2/6/2025,Liver Syrup,Unani,633,1/15/2025,1/1/2025,2025-02,2025-01,1,0
104407,C000260,2/11/2025,Diabetes Care,Ayurvedic,2135,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104408,C000261,2/27/2025,Ashwagandha,Ayurvedic,2368,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104409,C000261,2/12/2025,Ashwagandha,Ayurvedic,2116,1/23/2025,1/1/2025,2025-02,2025-01,1,0
104410,C000262,2/8/2025,Joint Care Oil,Unani,386,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104411,C000263,2/10/2025,Joint Care Oil,Unani,566,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104412,C000264,2/4/2025,Joint Care Oil,Unani,1692,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104413,C000265,2/1/2025,Liver Syrup,Unani,1217,1/22/2025,1/1/2025,2025-02,2025-01,1,0
104414,C000266,2/24/2025,Joint Care Oil,Unani,712,1/16/2025,1/1/2025,2025-02,2025-01,1,0
104415,C000267,2/5/2025,Ashwagandha,Ayurvedic,1776,2/5/2025,2/1/2025,2025-02,2025-02,0,1
104416,C000268,2/16/2025,Joint Care Oil,Unani,2255,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104417,C000270,2/6/2025,Diabetes Care,Ayurvedic,1558,2/6/2025,2/1/2025,2025-02,2025-02,0,1
104418,C000272,2/16/2025,Ashwagandha,Ayurvedic,2066,1/13/2025,1/1/2025,2025-02,2025-01,1,0
104419,C000274,2/4/2025,Liver Syrup,Unani,893,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104420,C000274,2/15/2025,Joint Care Oil,Unani,2300,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104421,C000277,2/15/2025,Joint Care Oil,Unani,487,1/14/2025,1/1/2025,2025-02,2025-01,1,0
104422,C000279,2/7/2025,Immunity Booster,Ayurvedic,1274,2/7/2025,2/1/2025,2025-02,2025-02,0,1
104423,C000280,2/3/2025,Ashwagandha,Ayurvedic,2040,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104424,C000281,2/26/2025,Immunity Booster,Ayurvedic,1914,1/3/2025,1/1/2025,2025-02,2025-01,1,0
104425,C000283,2/10/2025,Immunity Booster,Ayurvedic,958,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104426,C000284,2/26/2025,Ashwagandha,Ayurvedic,1946,1/8/2025,1/1/2025,2025-02,2025-01,1,0
104427,C000286,2/1/2025,Joint Care Oil,Unani,940,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104428,C000286,2/2/2025,Diabetes Care,Ayurvedic,1130,1/6/2025,1/1/2025,2025-02,2025-01,1,0
104429,C000287,2/4/2025,Diabetes Care,Ayurvedic,745,1/19/2025,1/1/2025,2025-02,2025-01,1,0
104430,C000288,2/4/2025,Joint Care Oil,Unani,1696,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104431,C000288,2/5/2025,Liver Syrup,Unani,1652,1/17/2025,1/1/2025,2025-02,2025-01,1,0
104432,C000289,2/12/2025,Joint Care Oil,Unani,1184,2/12/2025,2/1/2025,2025-02,2025-02,0,1
104433,C000290,2/14/2025,Ashwagandha,Ayurvedic,1361,2/14/2025,2/1/2025,2025-02,2025-02,0,1
104434,C000293,2/23/2025,Immunity Booster,Ayurvedic,2309,2/23/2025,2/1/2025,2025-02,2025-02,0,1
104435,C000296,2/4/2025,Liver Syrup,Unani,573,1/7/2025,1/1/2025,2025-02,2025-01,1,0
104436,C000298,2/24/2025,Liver Syrup,Unani,390,2/24/2025,2/1/2025,2025-02,2025-02,0,1
104437,C000300,2/11/2025,Joint Care Oil,Unani,630,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104438,C000301,2/12/2025,Liver Syrup,Unani,510,1/26/2025,1/1/2025,2025-02,2025-01,1,0
104439,C000302,2/16/2025,Immunity Booster,Ayurvedic,2006,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104440,C000302,2/21/2025,Joint Care Oil,Unani,2398,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104441,C000303,2/5/2025,Diabetes Care,Ayurvedic,1075,1/28/2025,1/1/2025,2025-02,2025-01,1,0
104442,C000303,2/5/2025,Immunity Booster,Ayurvedic,1922,1/28/2025,1/1/2025,2025-02,2025-01,1,0
104443,C000307,2/18/2025,Joint Care Oil,Unani,1356,2/18/2025,2/1/2025,2025-02,2025-02,0,1
104444,C000309,2/19/2025,Immunity Booster,Ayurvedic,892,2/19/2025,2/1/2025,2025-02,2025-02,0,1
104445,C000312,2/9/2025,Immunity Booster,Ayurvedic,1195,2/9/2025,2/1/2025,2025-02,2025-02,0,1
104446,C000313,2/22/2025,Ashwagandha,Ayurvedic,994,1/15/2025,1/1/2025,2025-02,2025-01,1,0
104447,C000315,2/13/2025,Joint Care Oil,Unani,838,1/4/2025,1/1/2025,2025-02,2025-01,1,0
104448,C000317,2/7/2025,Diabetes Care,Ayurvedic,1980,1/27/2025,1/1/2025,2025-02,2025-01,1,0
104449,C000320,2/15/2025,Liver Syrup,Unani,1361,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104450,C000321,2/23/2025,Ashwagandha,Ayurvedic,740,1/7/2025,1/1/2025,2025-02,2025-01,1,0
104451,C000322,2/13/2025,Liver Syrup,Unani,2169,1/13/2025,1/1/2025,2025-02,2025-01,1,0
104452,C000325,2/1/2025,Ashwagandha,Ayurvedic,1177,2/1/2025,2/1/2025,2025-02,2025-02,0,1
104453,C000327,2/25/2025,Immunity Booster,Ayurvedic,837,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104454,C000328,2/20/2025,Ashwagandha,Ayurvedic,904,2/20/2025,2/1/2025,2025-02,2025-02,0,1
104455,C000330,2/7/2025,Immunity Booster,Ayurvedic,878,1/11/2025,1/1/2025,2025-02,2025-01,1,0
104456,C000331,2/24/2025,Diabetes Care,Ayurvedic,1305,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104457,C000334,2/5/2025,Diabetes Care,Ayurvedic,599,1/18/2025,1/1/2025,2025-02,2025-01,1,0
104458,C000335,2/23/2025,Joint Care Oil,Unani,1895,2/23/2025,2/1/2025,2025-02,2025-02,0,1
104459,C000336,2/14/2025,Joint Care Oil,Unani,763,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104460,C000336,2/20/2025,Immunity Booster,Ayurvedic,822,1/5/2025,1/1/2025,2025-02,2025-01,1,0
104461,C000337,2/9/2025,Diabetes Care,Ayurvedic,2189,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104462,C000338,2/7/2025,Joint Care Oil,Unani,1243,2/7/2025,2/1/2025,2025-02,2025-02,0,1
104463,C000339,1/31/2025,Liver Syrup,Unani,1063,1/11/2025,1/1/2025,2025-01,2025-01,0,1
104464,C000341,2/26/2025,Liver Syrup,Unani,918,1/8/2025,1/1/2025,2025-02,2025-01,1,0
104465,C000343,2/1/2025,Diabetes Care,Ayurvedic,1565,2/1/2025,2/1/2025,2025-02,2025-02,0,1
104466,C000344,2/7/2025,Diabetes Care,Ayurvedic,900,1/1/2025,1/1/2025,2025-02,2025-01,1,0
104467,C000345,2/10/2025,Ashwagandha,Ayurvedic,600,1/16/2025,1/1/2025,2025-02,2025-01,1,0
104468,C000347,2/24/2025,Joint Care Oil,Unani,608,2/24/2025,2/1/2025,2025-02,2025-02,0,1
104469,C000348,2/11/2025,Ashwagandha,Ayurvedic,482,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104470,C000348,2/24/2025,Diabetes Care,Ayurvedic,659,1/12/2025,1/1/2025,2025-02,2025-01,1,0
104471,C000350,2/9/2025,Diabetes Care,Ayurvedic,948,2/9/2025,2/1/2025,2025-02,2025-02,0,1
